number,name,url,description,desc_url,airdate
544,Batman,http://stream.thisamericanlife.org/544/544.mp3,"Can other people's expectations of you alter what you can do physically? Alix Spiegel and Lulu Miller of NPR's new radio show and podcast Invisibilia investigate that question – specifically, they look into something that sounds impossible: if people’s expectations can change whether a blind man can see.",http://tal.fm/544,"Fri, 09 Jan 2015 00:00:00 +0000"
543,Wake Up Now,http://stream.thisamericanlife.org/543/543.mp3,"As New Year’s approaches and people are contemplating things they want to change about themselves, we have stories of people trying to wake themselves up, shake up their own lives, or wake up others. Including the story of a company – or maybe it's a movement – called WakeUpNow.",http://tal.fm/543,"Fri, 26 Dec 2014 00:00:00 +0000"
542,Wait—Do You Have The Map?,http://stream.thisamericanlife.org/podcast/542.mp3,Stories about people feeling lost and trying to figure out how to move ahead: two brothers take a doomed road trip through Mexico and a couple from radically different backgrounds draw up a contract for their unlikely romance.,http://tal.fm/542,"Fri, 12 Dec 2014 00:00:00 +0000"
541,"Regrets, I've Had a Few",http://stream.thisamericanlife.org/541/541.mp3,"Every day we make mistakes, and most of the time we just ignore these failings and move forward. But every so often, there is one that makes us pause and take notice. This week, people struggling with those regrets — big and small — that take root and have to be dealt with.",http://tal.fm/541,"Fri, 05 Dec 2014 00:00:00 +0000"
540,A Front,http://stream.thisamericanlife.org/540/540.mp3,"Stories about people and places that are fronting in order to hide the truth. We visit a bizarre store in Milwaukee called Fearless Distributing, government checkpoints scattered on highways out west, and a front in a doctor's office.",http://tal.fm/540,"Fri, 21 Nov 2014 00:00:00 +0000"
539,The Leap,http://stream.thisamericanlife.org/539/539.mp3,"Most of us go from day to day just coasting on the status quo. If it ain’t broke, why fix it, right? But when routines just get too mundane or systems stop making sense, sometimes you just have to hold your breath…and jump. This week, stories of people who leap from their lives, their comfort zones…even through time.",http://tal.fm/539,"Fri, 07 Nov 2014 00:00:00 +0000"
538,Is This Working?,http://stream.thisamericanlife.org/538/538.mp3,Stories of schools struggling with what to do with misbehaving kids. There's no general agreement about what teachers should do to discipline kids. And there's evidence that some of the most popular punishments actually may harm kids.,http://tal.fm/538,"Fri, 17 Oct 2014 00:00:00 +0000"
537,The Alibi,http://stream.thisamericanlife.org/537/537.mp3,"Baltimore, 1999. Hae Min Lee, a bright teenager, disappears after school one day. Six weeks later her ex-boyfriend Adnan Syed is arrested for her murder. He says he's innocent — though he can't remember what he was doing that afternoon. But someone can. A classmate at Woodlawn High School claims to know exactly where Adnan was. Trouble is, she’s nowhere to be found. This week features a pilot of our new podcast, Serial, hosted by Sarah Koenig.",http://tal.fm/537,"Fri, 03 Oct 2014 00:00:00 +0000"
536,The Secret Recordings of Carmen Segarra,http://stream.thisamericanlife.org/536/536.mp3,"An unprecedented look inside one of the most powerful, secretive institutions in the country. The NY Federal Reserve is supposed to monitor big banks. But when Carmen Segarra was hired, what she witnessed inside the Fed was so alarming that she got a tiny recorder and started secretly taping.",http://tal.fm/536,"Fri, 26 Sep 2014 00:00:00 +0000"
535,Origin Story 2014,http://stream.thisamericanlife.org/535/535.mp3,This week we bring you little-known and surprising stories of how all sorts of institutions began. An updated version of a 2009 episode.,http://tal.fm/535,"Fri, 19 Sep 2014 00:00:00 +0000"
534,A Not-So-Simple Majority,http://stream.thisamericanlife.org/534/534.mp3,"We take it for granted that the majority calls the shots. But in one NY school district, that idea — majority rules — has led to an all-out war. School board disputes are pretty common, but not like this one. This involves multimillion-dollar land deals, lawyers threatening to beat up parents, felony criminal charges, and the highest levels of state government. Meanwhile, the students are caught in the middle.",http://tal.fm/534,"Fri, 12 Sep 2014 00:00:00 +0000"
533,"It's Not the Product, It's the Person",http://stream.thisamericanlife.org/533/533.mp3,"Starting a business is not for the self-doubting. Or even usually the self-deprecating. The first thing you have to sell is yourself — like dating, but with a greater chance of landing in debt. Alex Blumberg tells the incredible, sweat-stains-and-all saga of a man fumbling through starting a new business, and the man is: himself. Plus, new stories from Mike Birbiglia and Love + Radio.",http://tal.fm/533,"Fri, 05 Sep 2014 00:00:00 +0000"
532,Magic Words,http://stream.thisamericanlife.org/532/532.mp3,"When Jonathan Goldstein was a kid, his father gave him a book that promised to teach you how to shoot mental laser beams, win the lottery, move solid objects with your mind, make others obey your command – all through the use of mental power and magic words. This week, he revisits the book to try to unlock the secrets within. And we have other stories where people recite words that have the power to change their lives, with no magic or mumbo jumbo at all.",http://tal.fm/532,"Fri, 15 Aug 2014 00:00:00 +0000"
531,Got Your Back,http://stream.thisamericanlife.org/531/531.mp3,"There is a special comfort that comes from knowing someone's got your back. You can do things that just weren't possible before. You take huge risks, including some that aren't necessarily advisable. This week: stories where one person's powerlessness is transformed when they discover they have backup. And we see what happens when that backup goes away.",http://tal.fm/531,"Fri, 25 Jul 2014 00:00:00 +0000"
530,Mind Your Own Business,http://stream.thisamericanlife.org/530/530.mp3,"Stories of meddling, snooping, and just getting way, way up in other people's business. A cellphone hidden in a bag of chips starts a messy turf war between the FBI and a local sheriff; and a surprising handbook lets us peek into the secret world of professional cheerleading. Plus: Studs Terkel.",http://tal.fm/530,"Fri, 18 Jul 2014 00:00:00 +0000"
529,Human Spectacle,http://stream.thisamericanlife.org/529/529.mp3,"Gladiators in the Colosseum. Sideshow performers. Reality television. We've always loved to gawk at the misery or majesty of others. But this week, we ask the question: What's it like when the tables are turned and all eyes are on you?",http://tal.fm/529,"Fri, 27 Jun 2014 00:00:00 +0000"
528,The Radio Drama Episode,http://stream.thisamericanlife.org/528/528.mp3,"Our most ambitious live show ever! We pulled together a massive team of theater pros at the Brooklyn Academy of Music's Opera House—nearly 50 singers, actors, dancers and musicians. The result? Journalism turned into a Broadway musical (hear the cast album), into opera. Mike Birbiglia, Sasheer Zamata, Stephin Merritt, Josh Hamilton, Lindsay Mendez, Lin-Manuel Miranda and others. Watch a video of the live performance or download it for $5.",http://tal.fm/528,"Fri, 20 Jun 2014 00:00:00 +0000"
527,180 Degrees,http://stream.thisamericanlife.org/527/527.mp3,"Flipflops, u-turns, changes of heart, about faces. Completely changing our position — sometimes it can be our best move, sometimes it can be our worst. Either way, it's usually complicated. This week we bring you stories of people who go one way, and then, for what ever reason, turn around and go the exact opposite direction.",http://tal.fm/527,"Fri, 13 Jun 2014 00:00:00 +0000"
526,Is That What I Look Like?,http://stream.thisamericanlife.org/526/526.mp3,"You've been seeing yourself, getting to know what you look like, your whole life. So why does it often take an outsider to see things about you that are obvious, and set you straight?",http://tal.fm/526,"Fri, 23 May 2014 00:00:00 +0000"
525,Call For Help,http://stream.thisamericanlife.org/525/525.mp3,"Stories of people coming to terms with being in serious trouble. They need help. Figuring out how to get it, that's another problem.",http://tal.fm/525,"Fri, 09 May 2014 00:00:00 +0000"
524,I Was So High,http://stream.thisamericanlife.org/524/524.mp3,"Your waitress. Your colleagues at work. Your doctor. Maybe even your parents. They’re all high. All the time. That’s what it feels like anyway. This week, stories in which drug use and daily life intersect – and in which people get high in secret and then do their best to function in the non-high world. Also, we hear some “I Was So High” stories from our very own listeners.",http://tal.fm/524,"Fri, 02 May 2014 00:00:00 +0000"
523,Death and Taxes,http://stream.thisamericanlife.org/523/523.mp3,"It is a peculiar feeling to know with certainty that something big is about to happen to you. This week we watch people go right up to the edge of inevitable change. We hear from preteens about the terrifying knowledge that puberty is about to happen...any minute now. And true to the death and taxes saying, we found it unavoidable to include a story about each one of those things.",http://tal.fm/523,"Fri, 25 Apr 2014 00:00:00 +0000"
522,Tarred and Feathered,http://stream.thisamericanlife.org/522/522.mp3,"This week, stories of people being threatened and punished with public shame. Including the story of someone who was literally tarred and feathered. It happened a lot more recently than you'd guess.",http://tal.fm/522,"Fri, 11 Apr 2014 00:00:00 +0000"
521,Bad Baby,http://stream.thisamericanlife.org/521/521.mp3,"They're small. And they're cuddly. But sometimes it feels as though our babies were replaced with demon replicas—controlling, demanding, or just downright awful. This week, stories of infants and children who dominate the adults around them with their baditude, or whom adults have painted with the ""bad"" brush from early on. We also ask the question: at what age does badness begin?",http://tal.fm/521,"Fri, 28 Mar 2014 00:00:00 +0000"
520,No Place Like Home,http://stream.thisamericanlife.org/520/520.mp3,"There are lots of ways we define where we're from. And whether we're proud of it, or ashamed of it, love it, hate it, miss it or are trying desperately to get back to it — where we're from is always a big part of who we are. This week, stories of people who are, in good ways and bad ways, coming to terms with the places they call home. (Beeped version)",http://tal.fm/520,"Fri, 14 Mar 2014 00:00:00 +0000"
519,Dead Men Tell No Tales,http://stream.thisamericanlife.org/519/519.mp3,"Last May, a weird story made the news: the FBI killed a guy in Florida who was loosely linked to the Boston Marathon bombings. He was shot seven times in his living room by a federal agent. What really happened? Why was the FBI even in that room with him? A reporter spent six months looking into it, and she found that the FBI was doing a bunch of things that never made the news. Her Boston Magazine story.",http://tal.fm/519,"Fri, 07 Mar 2014 00:00:00 +0000"
518,Except For That One Thing,http://stream.thisamericanlife.org/518/518.mp3,"Mike Anderson was 36 years old, married, a suburban father of four. He owned a contracting business and built his family’s modest, three-bedroom house in St. Louis from the ground up. He volunteered at church on the weekends and coaches his son’s football team. All pretty normal, right? Except for one thing … which surfaced one day two summers ago.",http://tal.fm/518,"Fri, 14 Feb 2014 00:00:00 +0000"
517,Day At The Beach,http://stream.thisamericanlife.org/517/517.mp3,"It's January, and freezing outside. This week 5 stories from the sunny beach! Including David Sedaris telling us how losing a sister in 2013 prompted a family reunion, and an impulse buy of a lifetime — an oceanfront cottage big enough for all of them.",http://tal.fm/517,"Fri, 31 Jan 2014 00:00:00 +0000"
516,Stuck In The Middle,http://stream.thisamericanlife.org/516/516.mp3,"Jan Brady is not the only one who hated being in the middle. This week we have stories about how it sucks to be in limbo or be the mediator, but we also hear from a man who absolutely loves being in that uncertain and boring middle most of us dread — on hold, listening to hold music.",http://tal.fm/516,"Fri, 17 Jan 2014 00:00:00 +0000"
515,Good Guys,http://stream.thisamericanlife.org/515/515.mp3,"Yes fellas, lots of you think of yourselves as good guys. But what does it really take to be a good guy? We have stories of valiant men attempting to do good in challenging circumstances: in war zones, department stores, public buses, and at the bottom of a cave 900 feet underground.",http://tal.fm/515,"Fri, 10 Jan 2014 00:00:00 +0000"
514,Thought That Counts,http://stream.thisamericanlife.org/514/514.mp3,"It's the thought that counts. So true. Unfortunately, sometimes it's not always so clear what that thought was. And sometimes, when it is clear, we wish it wasn't. This week, during this, the season of giving, we turn our spotlight on the givers and exactly whatever it was they could've possibly been thinking.",http://tal.fm/514,"Fri, 20 Dec 2013 00:00:00 +0000"
513,129 Cars,http://stream.thisamericanlife.org/513/513.mp3,"We spend a month at a Jeep dealership on Long Island as they try to make their monthly sales goal: 129 cars. If they make it, they'll get a huge bonus from the manufacturer, possibly as high as $85,000 — enough to put them in the black for the month. If they don't make it, it'll be the second month in a row. So they pull out all the stops.",http://tal.fm/513,"Fri, 13 Dec 2013 00:00:00 +0000"
512,House Rules,http://stream.thisamericanlife.org/512/512.mp3,"Where you live is important. It can dictate quality of schools and hospitals, as well as things like cancer rates, unemployment, or whether the city repairs roads in your neighborhood. On this week's show, stories about destiny by address.",http://tal.fm/512,"Fri, 22 Nov 2013 00:00:00 +0000"
511,The Seven Things You’re Not Supposed to Talk About,http://stream.thisamericanlife.org/511/511.mp3,"Producer Sarah Koenig's mother lives by a set of rules about conversation. She has an actual list of off-limits topics, including how you slept, your period, your health, your diet and more. You don't talk about these things, she says, because nobody cares. This week we try to find stories on these exact topics that will prove her wrong.",http://tal.fm/511,"Fri, 08 Nov 2013 00:00:00 +0000"
510,Fiasco!,http://stream.thisamericanlife.org/510/510.mp3,"Stories of when things go wrong. Really wrong. When you leave the normal realm of human error, fumble, mishap, and mistake and enter the territory of really huge breakdowns. Fiascos. Things go so awry that normal social order collapses.",http://tal.fm/510,"Fri, 01 Nov 2013 00:00:00 +0000"
509,It Says So Right Here,http://stream.thisamericanlife.org/509/509.mp3,"Everyone knows you can't always believe what you read, but sometimes even official documents aren't a path to the truth. This week we have stories of people whose lives are altered when seemingly boring documents like birth certificates and petitions are used against them. And a family wrestles with a medical record that has a very clear, but complicated diagnosis.",http://tal.fm/509,"Fri, 25 Oct 2013 00:00:00 +0000"
508,Superpowers,http://stream.thisamericanlife.org/jomamashouse/ismymamashouse/508.mp3,We answer the following questions about superpowers: Can superheroes be real people? (No.) Can real people become superheroes? (Maybe.) And which is better: flight or invisibility? (Depends who you ask.),http://tal.fm/508,"Fri, 18 Oct 2013 00:00:00 +0000"
507,Confessions,http://stream.thisamericanlife.org/507/507.mp3,"Two crime scenes, two murders. One crime is solved, the other case went cold. Both raise the question: What should a person suspected of murder say?",http://tal.fm/507,"Fri, 11 Oct 2013 00:00:00 +0000"
506,Secret Identity,http://stream.thisamericanlife.org/506/506.mp3,A bank robber on an undercover mission. A teenage girl with the powers of a tiger. A vigilante seeking vengeance in Ciudad Juarez. All have secret identities. But not all of them chose those identities for themselves.,http://tal.fm/506,"Fri, 04 Oct 2013 00:00:00 +0000"
505,Use Only as Directed,http://stream.thisamericanlife.org/505/505.mp3,"One of the country's most popular over-the-counter painkillers — acetaminophen, the active ingredient in Tylenol — also kills the most people, according to data from the federal government. Over 150 Americans die each year on average after accidentally taking too much. And it requires a lot less to endanger you than you may know. We reported this alongside ProPublica. Their stories here and here.",http://tal.fm/505,"Fri, 20 Sep 2013 00:00:00 +0000"
504,How I Got Into College,http://stream.thisamericanlife.org/jomamashouse/ismymamashouse/504.mp3,"Students all over are starting college this month, and some of them still have a nagging question: what, exactly, got me in? An admissions officer tells us the most wrongheaded things applicants try. And Michael Lewis has the incredible story of how a stolen library book got one man — Emir Kamenica — into his dream school.",http://tal.fm/504,"Fri, 06 Sep 2013 00:00:00 +0000"
503,I Was Just Trying To Help,http://stream.thisamericanlife.org/503/503.mp3,"Stories of people doing the noble thing and stepping up to help, only to find out that others think what they're doing isn't helping at all. Planet Money looks at a charity that's decided to just give people money, and a sheriff in California devises a plan to let farmers grow weed — as long as they register with him.",http://tal.fm/503,"Fri, 16 Aug 2013 00:00:00 +0000"
502,This Call May Be Recorded... To Save Your Life,http://stream.thisamericanlife.org/502/502.mp3,"A journalist named Meron Estefanos gets a disturbing tip. She's given a phone number that supposedly belongs to a group of refugees being held hostage in the Sinai desert. She dials the number, and soon dozens of strangers are begging her to rescue them. How can she ignore them?",http://tal.fm/502,"Fri, 09 Aug 2013 00:00:00 +0000"
501,The View From In Here,http://stream.thisamericanlife.org/501/501.mp3,"It's so easy to lose perspective (or worry you've lost perspective) when you're deep inside some situation. For instance, an American woman who suddenly trades her life for one in a place most people might think twice about: Juarez, Mexico.",http://tal.fm/501,"Fri, 26 Jul 2013 00:00:00 +0000"
500,500!,http://stream.thisamericanlife.org/500/500.mp3,"To celebrate our 500th episode, Ira asked the producers of This American Life to talk about their very favorite moments on the show. Some chose stories that've been more or less forgotten for years; others chose just one line of script, or a segment that secretly made them cry. So for our 500th, we bring you the best of This American Life — the way we've been hearing it, behind the scenes, all these years.",http://tal.fm/500,"Fri, 12 Jul 2013 00:00:00 +0000"
499,Taking Names,http://stream.thisamericanlife.org/499/499.mp3,"The truly incredible story of a guy named Kirk Johnson who started a list of hundreds of Iraqis who needed to get out of their country. They were getting death threats, and he was their only hope. Only 26 and living in his aunt's basement, he had no idea what to do. How Kirk kind of succeeded spectacularly and failed spectacularly at the same time.",http://tal.fm/499,"Fri, 28 Jun 2013 00:00:00 +0000"
498,The One Thing You're Not Supposed To Do,http://stream.thisamericanlife.org/498/498.mp3,"This week, stories about people who know something's a bad idea, but convince themselves to do that thing anyway. Including the story of a bunch of illegal immigrants who turn themselves in to the U.S. Immigration and Customs Enforcement, hoping to be sent into detention.",http://tal.fm/498,"Fri, 21 Jun 2013 00:00:00 +0000"
497,This Week,http://stream.thisamericanlife.org/497/497.mp3,"This week we return to one of our favorite themes: This Week! All of the stories in the show are things that have taken place in the last seven days. We've got our own take on the big, national stories of the week but we also turn a searchlight across America and find the smaller, more personal and more spectacular stories that most of us never hear.",http://tal.fm/497,"Fri, 14 Jun 2013 00:00:00 +0000"
496,When Patents Attack... Part Two!,http://stream.thisamericanlife.org/496/496.mp3,"Two years ago, we did a program about a mysterious business in Texas that threatens companies with lawsuits for violating its patents. But the world of patent lawsuits is so secretive, there were basic questions we could not answer. Now we can. And we get a glimpse why people say our patent system may be discouraging, not encouraging, innovation.",http://tal.fm/496,"Fri, 31 May 2013 00:00:00 +0000"
495,Hot In My Backyard,http://stream.thisamericanlife.org/495/495.mp3,"After years of being stuck, the national conversation on climate change finally started to shift — just a little — last year, the hottest year on record in the U.S., with Hurricane Sandy flooding the New York subway, drought devastating Midwest farms, and California and Colorado on fire. Lots of people were wondering if global warming had finally arrived, here at home. This week, stories about this new reality.",http://tal.fm/495,"Fri, 17 May 2013 00:00:00 +0000"
494,Hit the Road,http://stream.thisamericanlife.org/494/494.mp3,"We're opening windows and going places. This week we have stories of people who, for reasons that they can't always explain, feel compelled to get out and go somewhere. Including the story of one man who decides to take a trip from Philadelphia to San Francisco — by foot.",http://tal.fm/494,"Fri, 03 May 2013 00:00:00 +0000"
493,Picture Show,http://stream.thisamericanlife.org/493/493.mp3,"This week, Israeli soldiers take snapshots of Palestinian boys, one house at a time, in the middle of the night. This and other stories where getting the picture gives you the upper hand.",http://tal.fm/493,"Fri, 19 Apr 2013 00:00:00 +0000"
492,Dr. Gilmer and Mr. Hyde,http://stream.thisamericanlife.org/jomamashouse/ismymamashouse/492.mp3,"Dr. Benjamin Gilmer gets a job at a rural clinic. He finds out he’s replaced someone — also named Dr. Gilmer — who went to prison after killing his own father. But the more Benjamin’s patients talk about the other Dr. Gilmer, the more confused he becomes. Everyone loved the old Dr. Gilmer. So Benjamin starts digging around, trying to understand how a good man can seemingly turn bad.",http://tal.fm/492,"Fri, 12 Apr 2013 00:00:00 +0000"
491,Tribes,http://stream.thisamericanlife.org/491/491.mp3,"A Native American tribe is doing exactly the opposite of what you'd think they'd do: they're kicking people out of the tribe, huge numbers of them, including people whose ancestors without question were part of the tribe. And the story of a white guy who only wants to date Asian women, who then has to adjust to the reality of a real actual Asian woman in his life. The phrase ""finding your tribe"" is a total cliche — but one that does apply to certain situations.",http://tal.fm/491,"Fri, 29 Mar 2013 00:00:00 +0000"
490,Trends With Benefits,http://stream.thisamericanlife.org/490/490.mp3,"The number of Americans receiving federal disability payments has nearly doubled over the last 15 years. There are towns and counties around the nation where almost 1/4 of adults are on disability. Planet Money's Chana Joffe-Walt spent 6 months exploring the disability program, and emerges with a story of the U.S. economy quite different than the one we've been hearing.",http://tal.fm/490,"Fri, 22 Mar 2013 00:00:00 +0000"
489,"No Coincidence, No Story!",http://stream.thisamericanlife.org/489/489.mp3,"We asked listeners to send us their best coincidence stories, and we got more than 1,300 submissions! There were so many good ones we decided to make a whole show about them. From a chance encounter at a bus station to a romantic dollar bill to a baffling apparition in a college shower stall.",http://tal.fm/489,"Fri, 01 Mar 2013 00:00:00 +0000"
488,Harper High School - Part Two,http://stream.thisamericanlife.org/488/488.mp3,We pick up where we left off last week in our second hour from Harper High School in Chicago. We find out if a shooting in the neighborhood will derail the school's Homecoming game and dance. We hear the origin story of one of Harper's gangs. And we ask a group of teenagers: where do you get your guns?,http://tal.fm/488,"Fri, 22 Feb 2013 00:00:00 +0000"
487,Harper High School - Part One,http://stream.thisamericanlife.org/487/487.mp3,"We spent five months at Harper High School in Chicago, where last year alone 29 current and recent students were shot. 29. We went to get a sense of what it means to live in the midst of all this gun violence, how teens and adults navigate a world of funerals and Homecoming dances. We found so many incredible and surprising stories, this show is a two-parter.",http://tal.fm/487,"Fri, 15 Feb 2013 00:00:00 +0000"
485,Surrogates,http://stream.thisamericanlife.org/485/485.mp3,This week we look at people who see themselves in others and try to live out their lives through stand-ins — including the story of what one father saw in the convicted murderer he decided to adopt. And the proxy battle over a woman’s honor that became a presidential obsession.,http://tal.fm/485,"Fri, 25 Jan 2013 00:00:00 +0000"
484,Doppelgängers,http://stream.thisamericanlife.org/484/484.mp3,"We got a tip about a meat plant selling pig intestines as fake calamari, wondered if it could be true, and decided to investigate. Doppelgängers, doubles, evil twins and not-so-evil twins, this week. Fred Armisen co-hosts with Ira Glass.",http://tal.fm/484,"Fri, 11 Jan 2013 00:00:00 +0000"
483,Self-Improvement Kick,http://stream.thisamericanlife.org/483/483.mp3,"A perfectly normal guy gets rid of everything he owns, changes his name, says goodbye to his friends — and begins walking. In the name of peace. And Honduran government officials try to heal their corrupt country by starting a perfect city, from scratch. For the new year, we bring you stories about how far some people go in hopes of a better life.",http://tal.fm/483,"Fri, 04 Jan 2013 00:00:00 +0000"
482,"Lights, Camera, Christmas!",http://stream.thisamericanlife.org/482/482.mp3,"This holiday season we bring you a show filled with stories of people going to great lengths to throw a special Christmas for their families. Including tales of Luna the guinea pig (pictured), Bambi the reindeer, and Jeko the super-powerful (and somewhat-scary) Christmas elf.",http://tal.fm/482,"Fri, 21 Dec 2012 00:00:00 +0000"
481,This Week,http://stream.thisamericanlife.org/481/481.mp3,"This week we take on ... this week. Stories united by one thing: They all happened in the seven days prior to broadcast. We try our hand reporting the global stories in Egypt and Afghanistan; and take on super local stories, too, like a man who tries valiantly — valiantly! — to actually get out of bed when his alarm clock goes off.",http://tal.fm/481,"Fri, 07 Dec 2012 00:00:00 +0000"
480,Animal Sacrifice,http://stream.thisamericanlife.org/480/480.mp3,"What animals sacrifice for us, and what we sacrifice for them. Including a story from Susan Orlean about dogs in World War II, and the This American Life staff confronts Ira about his dog, Piney.",http://tal.fm/480,"Fri, 30 Nov 2012 00:00:00 +0000"
479,Little War on the Prairie,http://stream.thisamericanlife.org/podcast/479.mp3,"Growing up in Mankato, Minnesota, John Biewen says, nobody ever talked about the most important historical event ever to happen there: in 1862, it was the site of the largest mass execution in U.S. history. Thirty-eight Dakota Indians were hanged after a war with white settlers. John went back to Minnesota to figure out what really happened 150 years ago, and why Minnesotans didn’t talk about it much after.",http://tal.fm/479,"Fri, 23 Nov 2012 00:00:00 +0000"
478,Red State Blue State,http://stream.thisamericanlife.org/478/478.mp3,"Everyone knows that politics is now so divided in our country that not only do the two sides disagree on the solutions to the country’s problems, they don’t even agree on what the problems are. It’s two versions of the world in collision. This week we hear from people who’ve seen this infect their personal lives.",http://tal.fm/478,"Fri, 02 Nov 2012 00:00:00 +0000"
477,Getting Away With It,http://stream.thisamericanlife.org/477/477.mp3,"Stories of people breaking the rules fully, completely and with no bad consequences. Some justify this by saying they’re doing it for others, or for a greater good. Some really don’t care. And, unlike the mealy weaklings you usually hear on this program: None of these wrongdoers seem regretful about what they’ve done in the slightest.",http://tal.fm/477,"Fri, 19 Oct 2012 00:00:00 +0000"
476,What Doesn’t Kill You,http://stream.thisamericanlife.org/476/476.mp3,"Stories of how people cope after brushes with death. Sometimes death comes as a disease. Sometimes it swims up and bites you. And sometimes it's a pen or pencil, sitting there, just waiting for you to ingest it.",http://tal.fm/476,"Fri, 05 Oct 2012 00:00:00 +0000"
475,Send a Message,http://stream.thisamericanlife.org/475/475.mp3,"This week people reach out in all kinds of ways to try to get their point across. And the recipients of those messages try to decipher what they mean. Messages in code, over the phone, and from beyond the grave.",http://tal.fm/475,"Fri, 28 Sep 2012 00:00:00 +0000"
474,Back to School,http://stream.thisamericanlife.org/474/474.mp3,"As kids and teachers head back to school, we wanted to turn away from questions about politics and unions and money and all the regular school stuff people argue about, and turn to something more optimistic — an emerging theory about what to teach kids, from Paul Tough's book How Children Succeed.",http://tal.fm/474,"Fri, 14 Sep 2012 00:00:00 +0000"
473,Loopholes,http://stream.thisamericanlife.org/473/473.mp3,"Only the clever need apply. This week, stories of people acting on a technicality in the face of some of life's toughest regulators: financial regulators, parents and God.",http://tal.fm/473,"Fri, 24 Aug 2012 00:00:00 +0000"
472,Our Friend David,http://stream.thisamericanlife.org/472/472.mp3,Favorite stories by our longtime contributor and friend David Rakoff.,http://tal.fm/472,"Fri, 17 Aug 2012 00:00:00 +0000"
471,The Convert,http://stream.thisamericanlife.org/471/471.mp3,"In 2006, a new convert showed up at a mosque in Orange County, California, eager to study the Koran and make new friends. But when he started acting odd and saying strange things, those friends got suspicious. To them, he was Farouk al-Aziz. But his real name was Craig Monteilh, and he was working undercover for the FBI.",http://tal.fm/471,"Fri, 10 Aug 2012 00:00:00 +0000"
470,Show Me the Way,http://stream.thisamericanlife.org/470/470.mp3,"Stories about people in trouble, who look for help in mystifying places. A 15-year-old boy travels more than 1,000 miles, alone, to seek out his hero, whom he's never met. And from the archive of Wiretap, Jonathan Goldstein and David Rakoff tell the story of a man with a terrible medical problem, hoping for a cure from a famous doctor — who only communicates in rhyme.",http://tal.fm/470,"Fri, 27 Jul 2012 00:00:00 +0000"
469,Hiding in Plain Sight,http://stream.thisamericanlife.org/469/469.mp3,"Sometimes when something is happening right under your nose, it becomes even harder to notice than if it were happening in secret. Stories of people of using that to their advantage, including one man who takes down some of the most powerful criminals in the world.",http://tal.fm/469,"Fri, 13 Jul 2012 00:00:00 +0000"
468,Switcheroo,http://stream.thisamericanlife.org/468/468.mp3,"People pretending to be people they're not: sometimes it's harmless, sometimes it's harmful, and sometimes it's hard to tell. From world-famous artists to mail-order brides to a practice that could change the face of American journalism.",http://tal.fm/468,"Fri, 29 Jun 2012 00:00:00 +0000"
467,Americans in China,http://stream.thisamericanlife.org/467/467.mp3,"It used to be that the American expats in China were the big shots. They had the money, the status, the know-how. But that's changed. What's it like to be an American living in China now? And what do they understand about China that we don't?",http://tal.fm/467,"Fri, 22 Jun 2012 00:00:00 +0000"
466,Blackjack,http://stream.thisamericanlife.org/466/466.mp3,"Stories about the casino game everyone thinks they can beat. In one, a woman gambles away her inheritance and then sues the casino, saying they're to blame. In another, Christians join forces to take down casinos — by becoming professional card-counting blackjack players. Plus: MIT Blackjack Team member Andy Bloch teaches us to count cards.",http://tal.fm/466,"Fri, 08 Jun 2012 00:00:00 +0000"
465,What Happened at Dos Erres,http://stream.thisamericanlife.org/465/465.mp3,"In 1982, the Guatemalan military massacred the villagers of Dos Erres, killing more than 200 people. Thirty years later, a Guatemalan living in the US got a phone call from a woman who told him that two boys had been abducted during the massacre — and he was one of them. ProPublica's print version: Finding Oscar.",http://tal.fm/465,"Fri, 25 May 2012 00:00:00 +0000"
464,Invisible Made Visible,http://stream.thisamericanlife.org/464/464.mp3,"The radio version of an episode we did live on stage and beamed to movie theaters. David Sedaris, Tig Notaro, Ryan Knighton, and the late David Rakoff, in his final performance on the show.",http://tal.fm/464,"Fri, 18 May 2012 00:00:00 +0000"
463,Mortal Vs. Venial,http://stream.thisamericanlife.org/463/463.mp3,"Religion makes it pretty clear what differentiates mortal sins from venial ones. Mortal are the really bad sins and venial the lesser ones. But in our everyday lives, it can be really difficult to determine just how bad we've been. This week we have stories of people trying to figure out that question.",http://tal.fm/463,"Fri, 27 Apr 2012 00:00:00 +0000"
462,Own Worst Enemy,http://stream.thisamericanlife.org/462/462.mp3,Stories of people who can’t seem to stop getting in their own way — sabotaging everything from their romantic relationships to their physical health. Featuring a new radio drama by Jonathan Mitchell.,http://tal.fm/462,"Fri, 13 Apr 2012 00:00:00 +0000"
461,Take the Money and Run for Office,http://stream.thisamericanlife.org/461/461.mp3,"For anyone who has ever heard the term ""Washington insider"" and felt outside — we are with you. So this week, we go inside the rooms where the deals get made, to the actual moment that the checks change hands — and we ask the people writing and receiving the checks what, exactly, is the money buying?",http://tal.fm/461,"Fri, 30 Mar 2012 00:00:00 +0000"
460,Retraction,http://stream.thisamericanlife.org/460/460.mp3,"We've discovered that one of our most popular episodes contained numerous fabrications. This week, we detail the errors in Mike Daisey's story about visiting Foxconn, which makes iPads and other products for Apple in China. Marketplace's China correspondent Rob Schmitz discovered the fabrications.Transcript. Press Release.",http://tal.fm/460,"Fri, 16 Mar 2012 00:00:00 +0000"
